Group,Mag Group,Mag Avg,CosDist Sum,DotProd Sum,CosDist Sim,N1,N2,N3,Type
on_biti_verjetno,2.499235334824895,1.7447648425747844,1.0621891798821907,-0.8135422987333499,0.6146203305540002,0.03832874475938408,0.04914780511757888,0.04976311934561717,0
v_večeren_ura,4.129834275948696,2.112431810741322,0.9325752331797009,1.7646396414983792,0.7476993821380389,0.11902658511220354,0.37618878836637637,0.4732081530085892,0
vinski_trta,5.022045418009279,3.2618974039792796,0.9452051650346427,1.7952318805539995,0.3654613366874504,0.34874566296388754,0.38217701041101326,0.4342350855815815,0
na_leto_in,3.8146978960361726,1.7032229222960948,0.9541001979570283,0.8946717211298596,0.715713882796759,0.20991169577703217,0.21273891697443315,0.2326486096826671,0
rad_ta,4.807715742449946,1.9473906600303097,1.0777639116836661,-1.4561293602673002,0.6408265553670295,0.2387106672155288,0.3062466789362679,0.32501477242136223,0
naš_račun,4.9945615123148706,2.217563185994038,0.9456248187362098,1.2044924519802003,0.6570393276492659,0.24276048641278491,0.28780087255657993,0.29494484210223315,0
iti_za_človek,2.8396866079215783,1.947032378747088,0.9754863245582787,0.40660552316060017,0.5595215146649479,0.1782497372888341,0.3537627552522392,0.36778345098277876,0
biti_biti_pa,2.2119682765598414,1.8646621002040071,0.9963835632574212,0.04474877650553996,0.5129505409259236,0.1490054792733143,0.16029798660102146,0.1796294529169129,0
biti_drugače,3.0152868300391074,2.0094297164676154,1.0267702898967013,-0.32440274560820015,0.7710030395963599,0.05333782614648386,0.0757283146623815,0.2351168534175323,0
terjatev_zavarovan_z,5.132417672516753,2.6825003511010097,0.9378351535799906,2.5676031449931993,None,0.15927179352739873,0.20334065189230088,0.20838689263247268,0
noga_in_roka,4.174973305850854,2.1270519242066617,1.2473817263860258,-6.590534919579603,0.15573521561448908,0.1360618031775105,0.14718620367238977,0.15367821373622226,0
in_šport_dr.,6.204154731055875,2.209114199658863,1.1586558017377007,-6.5234599511853,0.354972005629641,0.10943101020566892,0.18316742189828716,0.18978340116949188,0
v_Kanada,4.3768237570344315,2.150394851050395,0.9935144832826517,0.12208206012919996,0.8138007448514456,0.21767038966602503,0.4846287364918359,0.48753208914348656,0
